*shellNodes
-0.866025, 0.000000, 0.000000
-0.649519, -0.125000, 0.000000
-0.649519, 0.125000, 0.000000
-0.433013, -0.250000, 0.000000
-0.433013, 0.000000, 0.000000
-0.433013, 0.250000, 0.000000
-0.216506, -0.375000, 0.000000
-0.216506, -0.125000, 0.000000
-0.216506, 0.125000, 0.000000
-0.216506, 0.375000, 0.000000
0.000000, -0.500000, 0.000000
0.000000, -0.250000, 0.000000
0.000000, 0.000000, 0.000000
0.000000, 0.250000, 0.000000
0.000000, 0.500000, 0.000000
0.866025, 0.000000, 0.000000
0.649519, -0.125000, 0.000000
0.649519, 0.125000, 0.000000
0.433013, -0.250000, 0.000000
0.433013, 0.000000, 0.000000
0.433013, 0.250000, 0.000000
0.216506, -0.375000, 0.000000
0.216506, -0.125000, 0.000000
0.216506, 0.125000, 0.000000
0.216506, 0.375000, 0.000000
*FaceNodes
2, 4, 5
19, 17, 20
23, 19, 20
7, 8, 4
4, 8, 5
2, 3, 1
6, 3, 5
3, 2, 5
18, 21, 20
17, 18, 20
18, 17, 16
10, 14, 15
14, 25, 15
23, 22, 19
9, 8, 13
9, 6, 5
14, 9, 13
8, 9, 5
10, 9, 14
9, 10, 6
21, 24, 20
24, 14, 13
24, 23, 20
23, 24, 13
24, 25, 14
25, 24, 21
12, 7, 11
12, 8, 7
12, 23, 13
8, 12, 13
12, 22, 23
22, 12, 11
